,user_id,order_cnt,order_amt,order_month,last_order,order_mcnts,order_mamt,order_pamt,RFM_tag,RFM_level,order_cnt_prd,order_amt_prd,last_order_prd,order_mcnts_prd,order_mamt_prd,order_pamt_prd,RFM_tag_prd,RFM_level_prd
14047,570069410930139,2,87,1,108,2.0,87.0,43.5,一般挽留客户,1,,,,,,,,
14048,570069459200147,3,101,1,108,3.0,101.0,33.666666666666664,一般保持客户,2,,,,,,,,
14049,570064349700161,1,259,1,108,1.0,259.0,259.0,重要挽留客户,5,,,,,,,,
14050,570069383200141,5,220,1,108,5.0,220.0,44.0,重要保持客户,7,,,,,,,,
14051,570062797000101,4,219,2,62,2.0,109.5,54.75,重要价值客户,8,4.0,219.0,62.0,2.0,109.5,54.75,重要保持客户,7.0
14052,570067300050154,3,114,1,107,3.0,114.0,38.0,一般保持客户,2,,,,,,,,
14053,570069229540151,1,133,1,107,1.0,133.0,133.0,一般挽留客户,1,1.0,133.0,107.0,1.0,133.0,133.0,一般挽留客户,1.0
14054,570060768090157,3,37,1,107,3.0,37.0,12.333333333333334,一般保持客户,2,,,,,,,,
14055,570069147650155,1,99,1,107,1.0,99.0,99.0,一般挽留客户,1,,,,,,,,
14056,570065591350117,2,135,1,107,2.0,135.0,67.5,一般挽留客户,1,2.0,135.0,107.0,2.0,135.0,67.5,一般挽留客户,1.0
14057,570057999910106,1,28,1,107,1.0,28.0,28.0,一般挽留客户,1,,,,,,,,
14058,570069531860106,2,57,1,107,2.0,57.0,28.5,一般挽留客户,1,,,,,,,,
14059,570069532760104,3,75,1,107,3.0,75.0,25.0,一般保持客户,2,,,,,,,,
14060,570069356750120,3,97,1,107,3.0,97.0,32.333333333333336,一般保持客户,2,3.0,97.0,107.0,3.0,97.0,32.333333333333336,一般保持客户,2.0
14061,570069572230125,2,73,1,107,2.0,73.0,36.5,一般挽留客户,1,,,,,,,,
14062,570065690820138,1,228,1,107,1.0,228.0,228.0,重要挽留客户,5,1.0,228.0,107.0,1.0,228.0,228.0,重要挽留客户,5.0
14063,570069616450160,1,133,1,106,1.0,133.0,133.0,一般挽留客户,1,,,,,,,,
14064,570067156660101,3,227,1,107,3.0,227.0,75.66666666666667,重要保持客户,7,,,,,,,,
14065,570069587380114,4,115,1,107,4.0,115.0,28.75,一般保持客户,2,,,,,,,,
14066,570057154090126,1,35,1,107,1.0,35.0,35.0,一般挽留客户,1,,,,,,,,
14067,570069225320109,1,13,1,106,1.0,13.0,13.0,一般挽留客户,1,1.0,13.0,106.0,1.0,13.0,13.0,一般挽留客户,1.0
14068,570064972600104,4,228,2,61,2.0,114.0,57.0,重要价值客户,8,3.0,139.0,106.0,3.0,139.0,46.333333333333336,一般保持客户,2.0
14069,570069695920150,1,115,1,106,1.0,115.0,115.0,一般挽留客户,1,,,,,,,,
14070,570057562110152,4,101,1,106,4.0,101.0,25.25,一般保持客户,2,,,,,,,,
14071,570060811930151,2,196,1,106,2.0,196.0,98.0,一般挽留客户,1,,,,,,,,
14072,570054242200113,1,1,1,106,1.0,1.0,1.0,一般挽留客户,1,,,,,,,,
14073,570064402060120,2,222,2,31,1.0,111.0,111.0,重要发展客户,6,1.0,133.0,106.0,1.0,133.0,133.0,一般挽留客户,1.0
14074,570058885190147,2,188,1,106,2.0,188.0,94.0,一般挽留客户,1,,,,,,,,
14075,570054059680115,4,432,1,106,4.0,432.0,108.0,重要保持客户,7,,,,,,,,
14076,570065652830120,4,184,1,106,4.0,184.0,46.0,一般保持客户,2,,,,,,,,
14077,570067833390144,2,141,1,106,2.0,141.0,70.5,一般挽留客户,1,2.0,141.0,106.0,2.0,141.0,70.5,一般挽留客户,1.0
14078,570069606460147,2,174,1,106,2.0,174.0,87.0,一般挽留客户,1,,,,,,,,
14079,570069805000132,1,32,1,106,1.0,32.0,32.0,一般挽留客户,1,,,,,,,,
14080,570069811210115,1,169,1,106,1.0,169.0,169.0,一般挽留客户,1,,,,,,,,
14081,570054217770126,3,328,1,106,3.0,328.0,109.33333333333333,重要保持客户,7,,,,,,,,
14082,570069808480131,1,118,1,106,1.0,118.0,118.0,一般挽留客户,1,,,,,,,,
14083,570069881930147,2,139,1,105,2.0,139.0,69.5,一般挽留客户,1,,,,,,,,
14084,570055437470134,2,60,1,105,2.0,60.0,30.0,一般挽留客户,1,,,,,,,,
14085,570060993710130,1,14,1,105,1.0,14.0,14.0,一般挽留客户,1,1.0,14.0,105.0,1.0,14.0,14.0,一般挽留客户,1.0
14086,570060815970155,6,100,1,105,6.0,100.0,16.666666666666668,一般保持客户,2,,,,,,,,
14087,570064797610137,2,58,1,105,2.0,58.0,29.0,一般挽留客户,1,,,,,,,,
14088,570069450960127,3,114,1,105,3.0,114.0,38.0,一般保持客户,2,,,,,,,,
14089,570064684600130,2,118,2,90,1.0,59.0,59.0,一般发展客户,3,,,,,,,,
14090,570061530710126,5,188,1,105,5.0,188.0,37.6,一般保持客户,2,5.0,188.0,105.0,5.0,188.0,37.6,一般保持客户,2.0
14091,570069863670162,2,56,1,105,2.0,56.0,28.0,一般挽留客户,1,,,,,,,,
14092,570063167410121,2,249,1,105,2.0,249.0,124.5,重要挽留客户,5,,,,,,,,
14093,570066989740113,3,105,2,9,1.5,52.5,35.0,一般价值客户,4,,,,,,,,
14094,570069937380141,2,206,2,44,1.0,103.0,103.0,重要发展客户,6,,,,,,,,
14095,570069959170163,1,40,1,105,1.0,40.0,40.0,一般挽留客户,1,,,,,,,,
14096,570067010500113,4,214,1,105,4.0,214.0,53.5,重要保持客户,7,,,,,,,,
14097,570066149470140,1,199,1,105,1.0,199.0,199.0,一般挽留客户,1,,,,,,,,
14098,570068017020162,1,129,1,105,1.0,129.0,129.0,一般挽留客户,1,1.0,129.0,105.0,1.0,129.0,129.0,一般挽留客户,1.0
14099,570062898320118,1,1,1,105,1.0,1.0,1.0,一般挽留客户,1,1.0,1.0,105.0,1.0,1.0,1.0,一般挽留客户,1.0
14100,570060468050136,7,169,1,105,7.0,169.0,24.142857142857142,一般保持客户,2,,,,,,,,
14101,570069877000129,1,98,1,105,1.0,98.0,98.0,一般挽留客户,1,,,,,,,,
14102,570063571680162,3,323,1,105,3.0,323.0,107.66666666666667,重要保持客户,7,,,,,,,,
14103,570069859570104,1,48,1,105,1.0,48.0,48.0,一般挽留客户,1,,,,,,,,
14104,570065691590162,4,264,1,105,4.0,264.0,66.0,重要保持客户,7,4.0,264.0,105.0,4.0,264.0,66.0,重要保持客户,7.0
14105,570067023860106,2,196,1,105,2.0,196.0,98.0,一般挽留客户,1,,,,,,,,
14106,570053034320114,3,31,1,104,3.0,31.0,10.333333333333334,一般保持客户,2,2.0,11.0,105.0,2.0,11.0,5.5,一般挽留客户,1.0
14107,570063105310118,1,100,1,104,1.0,100.0,100.0,一般挽留客户,1,1.0,100.0,104.0,1.0,100.0,100.0,一般挽留客户,1.0
14108,570069126350119,2,116,1,104,2.0,116.0,58.0,一般挽留客户,1,2.0,116.0,104.0,2.0,116.0,58.0,一般挽留客户,1.0
14109,570069854730121,7,171,1,104,7.0,171.0,24.428571428571427,一般保持客户,2,,,,,,,,
14110,570065286270149,1,56,1,104,1.0,56.0,56.0,一般挽留客户,1,1.0,56.0,104.0,1.0,56.0,56.0,一般挽留客户,1.0
14111,570069423150115,1,80,1,103,1.0,80.0,80.0,一般挽留客户,1,,,,,,,,
14112,570061791890126,2,88,1,103,2.0,88.0,44.0,一般挽留客户,1,,,,,,,,
14113,570064686720119,2,198,1,103,2.0,198.0,99.0,一般挽留客户,1,,,,,,,,
14114,570065152620111,4,202,1,103,4.0,202.0,50.5,重要保持客户,7,,,,,,,,
14115,570050291850111,3,126,1,102,3.0,126.0,42.0,一般保持客户,2,3.0,126.0,102.0,3.0,126.0,42.0,一般保持客户,2.0
14116,570057538070132,4,384,2,83,2.0,192.0,96.0,重要价值客户,8,,,,,,,,
14117,570064265300100,2,72,1,103,2.0,72.0,36.0,一般挽留客户,1,,,,,,,,
14118,570063423990117,5,298,2,38,2.5,149.0,59.6,重要价值客户,8,4.0,193.0,103.0,4.0,193.0,48.25,一般保持客户,2.0
14119,570070308060134,1,1,1,103,1.0,1.0,1.0,一般挽留客户,1,,,,,,,,
14120,570054115900123,5,161,1,103,5.0,161.0,32.2,一般保持客户,2,,,,,,,,
14121,570061362630102,4,73,1,103,4.0,73.0,18.25,一般保持客户,2,2.0,18.0,115.0,2.0,18.0,9.0,一般挽留客户,1.0
14122,570033295750133,1,59,1,103,1.0,59.0,59.0,一般挽留客户,1,,,,,,,,
14123,570070283980125,4,121,1,103,4.0,121.0,30.25,一般保持客户,2,,,,,,,,
14124,570070316620163,2,21,1,103,2.0,21.0,10.5,一般挽留客户,1,,,,,,,,
14125,570069434500157,2,182,1,103,2.0,182.0,91.0,一般挽留客户,1,,,,,,,,
14126,570070211960128,1,98,1,103,1.0,98.0,98.0,一般挽留客户,1,,,,,,,,
14127,570070220210119,2,64,1,103,2.0,64.0,32.0,一般挽留客户,1,,,,,,,,
14128,570063165540106,8,188,2,60,4.0,94.0,23.5,一般价值客户,4,,,,,,,,
14129,570070274290124,1,119,1,103,1.0,119.0,119.0,一般挽留客户,1,,,,,,,,
14130,570070508110103,3,325,1,102,3.0,325.0,108.33333333333333,重要保持客户,7,,,,,,,,
14131,570063056580103,2,53,1,102,2.0,53.0,26.5,一般挽留客户,1,2.0,53.0,102.0,2.0,53.0,26.5,一般挽留客户,1.0
14132,570070056590111,2,79,1,102,2.0,79.0,39.5,一般挽留客户,1,,,,,,,,
14133,570065205020118,1,98,1,102,1.0,98.0,98.0,一般挽留客户,1,,,,,,,,
14134,570066434820139,4,365,1,101,4.0,365.0,91.25,重要保持客户,7,,,,,,,,
14135,570070545690135,2,124,1,102,2.0,124.0,62.0,一般挽留客户,1,,,,,,,,
14136,570070490560153,2,87,1,102,2.0,87.0,43.5,一般挽留客户,1,,,,,,,,
14137,570065946120127,2,196,1,102,2.0,196.0,98.0,一般挽留客户,1,,,,,,,,
14138,570070481040126,1,116,1,102,1.0,116.0,116.0,一般挽留客户,1,,,,,,,,
14139,570070192590102,5,164,1,92,5.0,164.0,32.8,一般保持客户,2,1.0,59.0,92.0,1.0,59.0,59.0,一般挽留客户,1.0
14140,570055770410152,1,32,1,102,1.0,32.0,32.0,一般挽留客户,1,,,,,,,,
14141,570061160410144,3,81,1,102,3.0,81.0,27.0,一般保持客户,2,,,,,,,,
14142,570062685670161,1,16,1,102,1.0,16.0,16.0,一般挽留客户,1,1.0,16.0,102.0,1.0,16.0,16.0,一般挽留客户,1.0
14143,570070657720144,4,176,1,101,4.0,176.0,44.0,一般保持客户,2,,,,,,,,
14144,570070724720125,1,118,1,101,1.0,118.0,118.0,一般挽留客户,1,,,,,,,,
14145,570066023640107,3,103,1,101,3.0,103.0,34.333333333333336,一般保持客户,2,,,,,,,,
14146,570070626440159,1,45,1,101,1.0,45.0,45.0,一般挽留客户,1,,,,,,,,
14147,570069971350155,4,211,2,82,2.0,105.5,52.75,重要价值客户,8,,,,,,,,
14148,570070628350110,3,302,1,101,3.0,302.0,100.66666666666667,重要保持客户,7,3.0,302.0,101.0,3.0,302.0,100.66666666666667,重要保持客户,7.0
14149,570070727010107,1,59,1,101,1.0,59.0,59.0,一般挽留客户,1,,,,,,,,
14150,570070114830153,4,313,1,101,4.0,313.0,78.25,重要保持客户,7,,,,,,,,
14151,570054767530124,3,125,2,7,1.5,62.5,41.666666666666664,一般价值客户,4,,,,,,,,
14152,570070664360158,1,98,1,101,1.0,98.0,98.0,一般挽留客户,1,,,,,,,,
14153,570066419540141,2,116,1,100,2.0,116.0,58.0,一般挽留客户,1,,,,,,,,
14154,570060683700160,2,148,1,100,2.0,148.0,74.0,一般挽留客户,1,,,,,,,,
14155,570070305820107,3,55,1,100,3.0,55.0,18.333333333333332,一般保持客户,2,,,,,,,,
14156,570070855420131,1,98,1,100,1.0,98.0,98.0,一般挽留客户,1,,,,,,,,
14157,570070667140107,2,258,1,100,2.0,258.0,129.0,重要挽留客户,5,,,,,,,,
14158,570065032930135,15,1,1,100,15.0,1.0,0.06666666666666667,一般保持客户,2,,,,,,,,
14159,570070515720115,5,153,1,100,5.0,153.0,30.6,一般保持客户,2,,,,,,,,
14160,570056452790157,1,99,1,100,1.0,99.0,99.0,一般挽留客户,1,,,,,,,,
14161,570067813620111,2,198,1,100,2.0,198.0,99.0,一般挽留客户,1,,,,,,,,
14162,570070789920134,1,98,1,100,1.0,98.0,98.0,一般挽留客户,1,,,,,,,,
14163,570068326800139,2,69,1,100,2.0,69.0,34.5,一般挽留客户,1,,,,,,,,
14164,570070844710158,1,119,1,100,1.0,119.0,119.0,一般挽留客户,1,,,,,,,,
14165,570055389610136,2,274,1,100,2.0,274.0,137.0,重要挽留客户,5,,,,,,,,
14166,570070785290125,1,55,1,100,1.0,55.0,55.0,一般挽留客户,1,,,,,,,,
14167,570052652370123,1,108,1,100,1.0,108.0,108.0,一般挽留客户,1,,,,,,,,
14168,570070228770158,1,98,1,100,1.0,98.0,98.0,一般挽留客户,1,,,,,,,,
14169,570070026540136,1,118,1,100,1.0,118.0,118.0,一般挽留客户,1,1.0,118.0,100.0,1.0,118.0,118.0,一般挽留客户,1.0
14170,570070902080138,1,106,1,99,1.0,106.0,106.0,一般挽留客户,1,,,,,,,,
14171,570021137110155,4,279,1,99,4.0,279.0,69.75,重要保持客户,7,,,,,,,,
14172,570062200280124,2,230,1,99,2.0,230.0,115.0,重要挽留客户,5,2.0,230.0,99.0,2.0,230.0,115.0,重要挽留客户,5.0
14173,570024104240159,3,85,1,99,3.0,85.0,28.333333333333332,一般保持客户,2,,,,,,,,
14174,570066649210137,2,126,1,99,2.0,126.0,63.0,一般挽留客户,1,,,,,,,,
14175,570070826990140,3,287,1,99,3.0,287.0,95.66666666666667,重要保持客户,7,,,,,,,,
14176,570070989100124,3,72,1,99,3.0,72.0,24.0,一般保持客户,2,,,,,,,,
14177,570070963900148,1,118,1,99,1.0,118.0,118.0,一般挽留客户,1,,,,,,,,
14178,570070374010157,3,143,1,99,3.0,143.0,47.666666666666664,一般保持客户,2,,,,,,,,
14179,570069197080106,4,131,1,99,4.0,131.0,32.75,一般保持客户,2,4.0,131.0,99.0,4.0,131.0,32.75,一般保持客户,2.0
14180,570065324770139,2,81,1,98,2.0,81.0,40.5,一般挽留客户,1,,,,,,,,
14181,570060277850142,7,167,1,98,7.0,167.0,23.857142857142858,一般保持客户,2,,,,,,,,
14182,570071239240118,3,357,1,97,3.0,357.0,119.0,重要保持客户,7,,,,,,,,
14183,570071127660140,2,172,1,97,2.0,172.0,86.0,一般挽留客户,1,1.0,24.0,97.0,1.0,24.0,24.0,一般挽留客户,1.0
14184,570071288630114,2,196,1,97,2.0,196.0,98.0,一般挽留客户,1,,,,,,,,
14185,570066852930114,8,105,1,97,8.0,105.0,13.125,一般保持客户,2,8.0,105.0,97.0,8.0,105.0,13.125,一般保持客户,2.0
14186,570059220720145,2,84,1,97,2.0,84.0,42.0,一般挽留客户,1,,,,,,,,
14187,570069572380144,3,388,1,97,3.0,388.0,129.33333333333334,重要保持客户,7,2.0,159.0,103.0,2.0,159.0,79.5,一般挽留客户,1.0
14188,570023759440108,3,131,1,97,3.0,131.0,43.666666666666664,一般保持客户,2,,,,,,,,
14189,570071112120139,3,240,1,97,3.0,240.0,80.0,重要保持客户,7,3.0,240.0,97.0,3.0,240.0,80.0,重要保持客户,7.0
14190,570066370000156,6,377,3,16,2.0,125.66666666666667,62.833333333333336,重要价值客户,8,6.0,377.0,16.0,2.0,125.66666666666667,62.833333333333336,重要价值客户,8.0
14191,570071190190145,3,203,1,97,3.0,203.0,67.66666666666667,重要保持客户,7,,,,,,,,
14192,570071208460100,2,196,1,97,2.0,196.0,98.0,一般挽留客户,1,,,,,,,,
14193,570069999090132,3,129,1,96,3.0,129.0,43.0,一般保持客户,2,,,,,,,,
14194,570071247920102,1,98,1,97,1.0,98.0,98.0,一般挽留客户,1,,,,,,,,
14195,570068995440115,3,86,1,97,3.0,86.0,28.666666666666668,一般保持客户,2,3.0,86.0,97.0,3.0,86.0,28.666666666666668,一般保持客户,2.0
14196,570065775300109,4,161,1,97,4.0,161.0,40.25,一般保持客户,2,,,,,,,,
14197,570070701680157,3,61,1,97,3.0,61.0,20.333333333333332,一般保持客户,2,,,,,,,,
14198,570071294290111,1,108,1,97,1.0,108.0,108.0,一般挽留客户,1,,,,,,,,
14199,570071224890134,1,133,1,97,1.0,133.0,133.0,一般挽留客户,1,,,,,,,,
14200,570071489750100,1,49,1,96,1.0,49.0,49.0,一般挽留客户,1,,,,,,,,
14201,570066414840113,2,77,1,96,2.0,77.0,38.5,一般挽留客户,1,,,,,,,,
14202,570067830330157,2,153,1,96,2.0,153.0,76.5,一般挽留客户,1,,,,,,,,
14203,570066604760159,3,84,1,96,3.0,84.0,28.0,一般保持客户,2,3.0,84.0,96.0,3.0,84.0,28.0,一般保持客户,2.0
14204,570070565110130,4,407,2,61,2.0,203.5,101.75,重要价值客户,8,,,,,,,,
14205,570071450980138,1,133,1,96,1.0,133.0,133.0,一般挽留客户,1,,,,,,,,
14206,570071629000159,2,262,1,95,2.0,262.0,131.0,重要挽留客户,5,,,,,,,,
14207,570071751950112,1,133,1,95,1.0,133.0,133.0,一般挽留客户,1,,,,,,,,
14208,570071588810109,1,118,1,95,1.0,118.0,118.0,一般挽留客户,1,,,,,,,,
14209,570071666220134,1,60,1,95,1.0,60.0,60.0,一般挽留客户,1,,,,,,,,
14210,570071724070145,1,119,1,95,1.0,119.0,119.0,一般挽留客户,1,,,,,,,,
14211,570071737140100,1,86,1,95,1.0,86.0,86.0,一般挽留客户,1,,,,,,,,
14212,570068275680142,2,196,1,95,2.0,196.0,98.0,一般挽留客户,1,,,,,,,,
14213,570065455290107,6,532,2,55,3.0,266.0,88.66666666666667,重要价值客户,8,5.0,433.0,95.0,5.0,433.0,86.6,重要保持客户,7.0
14214,570071658700122,3,196,1,95,3.0,196.0,65.33333333333333,一般保持客户,2,,,,,,,,
14215,570070372900102,4,103,1,94,4.0,103.0,25.75,一般保持客户,2,4.0,103.0,94.0,4.0,103.0,25.75,一般保持客户,2.0
14216,570070053440105,3,91,1,95,3.0,91.0,30.333333333333332,一般保持客户,2,,,,,,,,
14217,570070386810100,2,45,1,95,2.0,45.0,22.5,一般挽留客户,1,,,,,,,,
14218,570071627320118,4,229,2,88,2.0,114.5,57.25,重要价值客户,8,,,,,,,,
14219,570071312740139,1,98,1,95,1.0,98.0,98.0,一般挽留客户,1,,,,,,,,
14220,570061480450127,1,199,1,95,1.0,199.0,199.0,一般挽留客户,1,1.0,199.0,95.0,1.0,199.0,199.0,一般挽留客户,1.0
14221,570071702950128,3,141,2,61,1.5,70.5,47.0,一般价值客户,4,1.0,99.0,61.0,1.0,99.0,99.0,一般挽留客户,1.0
14222,570056388650144,4,185,3,22,1.3333333333333333,61.666666666666664,46.25,一般价值客户,4,,,,,,,,
14223,570070467370131,2,188,1,95,2.0,188.0,94.0,一般挽留客户,1,,,,,,,,
14224,570071739120134,10,416,1,94,10.0,416.0,41.6,重要保持客户,7,,,,,,,,
14225,570066331650107,1,80,1,94,1.0,80.0,80.0,一般挽留客户,1,,,,,,,,
14226,570071610110140,1,129,1,94,1.0,129.0,129.0,一般挽留客户,1,,,,,,,,
14227,570071797410107,1,106,1,94,1.0,106.0,106.0,一般挽留客户,1,,,,,,,,
14228,570071880580129,2,55,1,94,2.0,55.0,27.5,一般挽留客户,1,,,,,,,,
14229,570071676400121,1,139,1,94,1.0,139.0,139.0,一般挽留客户,1,,,,,,,,
14230,570057101790143,4,102,1,94,4.0,102.0,25.5,一般保持客户,2,,,,,,,,
14231,570065635090121,3,180,1,94,3.0,180.0,60.0,一般保持客户,2,,,,,,,,
14232,570058141990130,2,158,2,88,1.0,79.0,79.0,一般发展客户,3,,,,,,,,
14233,570060877930139,6,511,1,94,6.0,511.0,85.16666666666667,重要保持客户,7,,,,,,,,
14234,570070923830141,1,54,1,94,1.0,54.0,54.0,一般挽留客户,1,1.0,54.0,94.0,1.0,54.0,54.0,一般挽留客户,1.0
14235,570071810990114,1,129,1,94,1.0,129.0,129.0,一般挽留客户,1,,,,,,,,
14236,570065857810155,2,112,1,94,2.0,112.0,56.0,一般挽留客户,1,2.0,112.0,94.0,2.0,112.0,56.0,一般挽留客户,1.0
14237,570067315870148,2,100,2,52,1.0,50.0,50.0,一般发展客户,3,,,,,,,,
14238,570071789010116,1,20,1,94,1.0,20.0,20.0,一般挽留客户,1,,,,,,,,
14239,570071762690149,2,99,1,94,2.0,99.0,49.5,一般挽留客户,1,,,,,,,,
14240,570072024490133,1,98,1,93,1.0,98.0,98.0,一般挽留客户,1,,,,,,,,
14241,570055700600163,3,100,1,93,3.0,100.0,33.333333333333336,一般保持客户,2,,,,,,,,
14242,570072089120111,3,69,1,93,3.0,69.0,23.0,一般保持客户,2,,,,,,,,
14243,570059699050156,2,249,2,53,1.0,124.5,124.5,重要发展客户,6,1.0,133.0,93.0,1.0,133.0,133.0,一般挽留客户,1.0
14244,570021745740162,2,96,1,93,2.0,96.0,48.0,一般挽留客户,1,,,,,,,,
14245,570072126680148,4,199,1,93,4.0,199.0,49.75,一般保持客户,2,,,,,,,,
14246,570072187250103,1,128,1,93,1.0,128.0,128.0,一般挽留客户,1,,,,,,,,
14247,570072151670102,1,133,1,93,1.0,133.0,133.0,一般挽留客户,1,,,,,,,,
14248,570060151950154,4,144,1,92,4.0,144.0,36.0,一般保持客户,2,,,,,,,,
14249,570066951760130,2,192,1,93,2.0,192.0,96.0,一般挽留客户,1,,,,,,,,
14250,570071998610112,4,508,2,77,2.0,254.0,127.0,重要价值客户,8,2.0,110.0,77.0,1.0,55.0,55.0,一般挽留客户,1.0
14251,570070219410105,2,54,1,93,2.0,54.0,27.0,一般挽留客户,1,,,,,,,,
14252,570072184340135,1,34,1,93,1.0,34.0,34.0,一般挽留客户,1,,,,,,,,
14253,570066229920152,2,46,1,92,2.0,46.0,23.0,一般挽留客户,1,,,,,,,,
14254,570067592550158,3,78,1,92,3.0,78.0,26.0,一般保持客户,2,,,,,,,,
14255,570072577970123,1,59,1,92,1.0,59.0,59.0,一般挽留客户,1,,,,,,,,
14256,570072245590145,2,33,1,92,2.0,33.0,16.5,一般挽留客户,1,,,,,,,,
14257,570072512190128,1,38,1,92,1.0,38.0,38.0,一般挽留客户,1,,,,,,,,
14258,570064683770132,2,65,1,92,2.0,65.0,32.5,一般挽留客户,1,,,,,,,,
14259,570072046870141,3,65,1,92,3.0,65.0,21.666666666666668,一般保持客户,2,,,,,,,,
14260,570072550370120,4,460,1,92,4.0,460.0,115.0,重要保持客户,7,,,,,,,,
14261,570072477940116,3,241,1,91,3.0,241.0,80.33333333333333,重要保持客户,7,,,,,,,,
14262,570072274000136,3,436,3,47,1.0,145.33333333333334,145.33333333333334,重要价值客户,8,1.0,98.0,89.0,1.0,98.0,98.0,一般挽留客户,1.0
14263,570069926310111,11,189,2,90,5.5,94.5,17.181818181818183,一般价值客户,4,11.0,189.0,90.0,5.5,94.5,17.181818181818183,一般保持客户,2.0
14264,570067015050103,2,249,1,92,2.0,249.0,124.5,重要挽留客户,5,,,,,,,,
14265,570031878490157,1,30,1,92,1.0,30.0,30.0,一般挽留客户,1,,,,,,,,
14266,570070975840112,6,144,1,92,6.0,144.0,24.0,一般保持客户,2,,,,,,,,
14267,570072525380102,1,32,1,92,1.0,32.0,32.0,一般挽留客户,1,,,,,,,,
14268,570065118270149,3,279,1,92,3.0,279.0,93.0,重要保持客户,7,,,,,,,,
14269,570064685070161,4,115,2,50,2.0,57.5,28.75,一般价值客户,4,,,,,,,,
14270,570056363250149,3,81,1,92,3.0,81.0,27.0,一般保持客户,2,,,,,,,,
14271,570064557070149,3,48,2,84,1.5,24.0,16.0,一般价值客户,4,3.0,48.0,84.0,1.5,24.0,16.0,一般保持客户,2.0
14272,570068990720151,1,299,1,92,1.0,299.0,299.0,重要挽留客户,5,1.0,299.0,92.0,1.0,299.0,299.0,重要挽留客户,5.0
14273,570052420870131,2,81,2,72,1.0,40.5,40.5,一般发展客户,3,,,,,,,,
14274,570063136120136,2,118,1,91,2.0,118.0,59.0,一般挽留客户,1,,,,,,,,
14275,570064615080134,6,479,3,33,2.0,159.66666666666666,79.83333333333333,重要价值客户,8,6.0,479.0,33.0,2.0,159.66666666666666,79.83333333333333,重要价值客户,8.0
14276,570054096250104,3,85,1,91,3.0,85.0,28.333333333333332,一般保持客户,2,3.0,85.0,91.0,3.0,85.0,28.333333333333332,一般保持客户,2.0
14277,570069961180104,2,204,1,91,2.0,204.0,102.0,重要挽留客户,5,,,,,,,,
14278,570071906550134,4,90,1,90,4.0,90.0,22.5,一般价值客户,4,4.0,90.0,90.0,4.0,90.0,22.5,一般保持客户,2.0
14279,570061752800155,3,215,2,38,1.5,107.5,71.66666666666667,重要价值客户,8,3.0,215.0,38.0,1.5,107.5,71.66666666666667,重要价值客户,8.0
14280,570065398180120,4,238,1,90,4.0,238.0,59.5,重要价值客户,8,,,,,,,,
14281,570063721600111,1,199,1,90,1.0,199.0,199.0,一般发展客户,3,,,,,,,,
14282,570062544880123,3,315,2,44,1.5,157.5,105.0,重要价值客户,8,3.0,315.0,44.0,1.5,157.5,105.0,重要价值客户,8.0
14283,570063564040150,2,98,2,54,1.0,49.0,49.0,一般发展客户,3,,,,,,,,
14284,570065911630162,3,349,2,21,1.5,174.5,116.33333333333333,重要价值客户,8,1.0,126.0,89.0,1.0,126.0,126.0,一般挽留客户,1.0
14285,570072254920153,1,29,1,89,1.0,29.0,29.0,一般发展客户,3,,,,,,,,
14286,570062928370162,6,295,1,89,6.0,295.0,49.166666666666664,重要价值客户,8,,,,,,,,
14287,570069629740153,2,32,1,89,2.0,32.0,16.0,一般发展客户,3,,,,,,,,
14288,570058563350104,1,21,1,88,1.0,21.0,21.0,一般发展客户,3,1.0,21.0,88.0,1.0,21.0,21.0,一般挽留客户,1.0
14289,570067911440110,2,186,1,79,2.0,186.0,93.0,一般发展客户,3,,,,,,,,
14290,570072013770160,1,49,1,88,1.0,49.0,49.0,一般发展客户,3,,,,,,,,
14291,570068301190151,1,38,1,88,1.0,38.0,38.0,一般发展客户,3,1.0,38.0,88.0,1.0,38.0,38.0,一般挽留客户,1.0
14292,570068453460122,2,86,1,88,2.0,86.0,43.0,一般发展客户,3,,,,,,,,
14293,570022051210116,2,99,1,88,2.0,99.0,49.5,一般发展客户,3,,,,,,,,
14294,570053469040145,1,176,1,88,1.0,176.0,176.0,一般发展客户,3,,,,,,,,
14295,570063073350104,1,36,1,88,1.0,36.0,36.0,一般发展客户,3,1.0,36.0,88.0,1.0,36.0,36.0,一般挽留客户,1.0
14296,570070708120117,1,99,1,88,1.0,99.0,99.0,一般发展客户,3,,,,,,,,
14297,570070627580131,2,61,1,86,2.0,61.0,30.5,一般发展客户,3,,,,,,,,
14298,570069561240159,4,265,1,88,4.0,265.0,66.25,重要价值客户,8,,,,,,,,
14299,570066538350119,8,128,1,88,8.0,128.0,16.0,一般价值客户,4,,,,,,,,
14300,570026987720131,6,1548,2,11,3.0,774.0,258.0,重要价值客户,8,,,,,,,,
14301,570068666930103,3,496,1,87,3.0,496.0,165.33333333333334,重要价值客户,8,,,,,,,,
14302,570057358890104,1,36,1,87,1.0,36.0,36.0,一般发展客户,3,,,,,,,,
14303,570072581320112,2,60,1,87,2.0,60.0,30.0,一般发展客户,3,2.0,60.0,87.0,2.0,60.0,30.0,一般挽留客户,1.0
14304,570060060150119,1,30,1,86,1.0,30.0,30.0,一般发展客户,3,1.0,30.0,86.0,1.0,30.0,30.0,一般挽留客户,1.0
